Date,qqq_return,predicted_volatility,leverage,strategy_return
2024-06-07,-0.0008849321569788238,0.11717300605175915,1.8984076047082223,-0.0016799619364594495
2024-06-10,0.004039227689845104,0.12118967738241969,1.916878949306727,0.007742710530120922
2024-06-11,0.006862664579693645,0.12219003519779595,1.9319918676145948,0.013258612158134854
2024-06-12,0.013097753105888899,0.11946548631004088,1.9443569825937592,0.025466707707724176
2024-06-13,0.0054203241211685516,0.11452080048104082,1.9544738948494391,0.010593881996446662
2024-06-14,0.005181183329170613,0.12186868516477768,1.9627513685131772,0.01016937466984728
2024-06-17,0.012249851332375217,0.12264621869951241,1.969523846965327,0.02412637432089297
2024-06-18,0.0003092102632336058,0.11808317829601772,1.9750649656989037,0.0006107103579472305
2024-06-20,-0.007707815330713297,0.13355941257269027,1.9795986082991028,-0.01525838050170653
2024-06-21,-0.0026793821902908466,0.13380162511275578,1.9651261340629023,-0.005265323965283243
2024-06-24,-0.011384664151378399,0.13568645101708193,1.947546417852075,-0.02217216188646593
2024-06-25,0.011435608726249047,0.13182116004849434,1.928444005941083,0.022052931102422516
2024-06-26,0.0020650619968896056,0.13096053196756882,1.9226376185734342,0.003970365879906332
2024-06-27,0.0025814324061053107,0.12200947705023801,1.9201529764347978,0.0049567451180483535
2024-06-28,-0.00519093510466706,0.12110530053854651,1.9346706170830164,-0.010042749622184113
2024-07-01,0.005865076780287026,0.1176548640842142,1.9465486867042858,0.011416657504087512
2024-07-02,0.010499714512656189,0.11882318564035367,1.9562671073035065,0.02054024613718657
2024-07-03,0.008336948617914341,0.12101969807973424,1.9642185423392324,0.016375589061836785
2024-07-05,0.010426916254840934,0.11986838952498083,1.9707242619139174,0.020548576840359628
2024-07-08,0.0023782064206601117,0.1173887553160984,1.976047123384114,0.004699447956359044
2024-07-09,0.0008645374107900672,0.13276285645511732,1.9804021918597297,0.0017121317832733845
2024-07-10,0.010426571817998997,0.13589476178753457,1.965783611521597,0.02049638400417537
2024-07-11,-0.021930116870412464,0.14445133511444924,1.9428518351059023,-0.04260696780576776
2024-07-12,0.0058748393488423645,0.13798372643761428,1.9059076544021523,0.011196901283341618
2024-07-15,0.0026877755011955884,0.14299188027707863,1.8887986007272253,0.005076666605727144
2024-07-16,0.00038292979643195224,0.14268604414608782,1.8632626772966765,0.0007134987977164707
2024-07-17,-0.029354831654910818,0.16232850528753334,1.8430510037031065,-0.054102451945119104
2024-07-18,-0.004732570951759052,0.17469395737733287,1.8083323616720037,-0.008558061205974769
2024-07-19,-0.008863606867177798,0.18175020000593675,1.7617443818283742,-0.015615409600985883
2024-07-22,0.014897823593120751,0.16771615743610957,1.7054451255926772,0.02540742062882737
2024-07-23,-0.0035247292405153896,0.16470949752139621,1.6663848642414303,-0.005873555456944037
2024-07-24,-0.03587031668207097,0.2024030764690657,1.639373766703379,-0.05880485617192974
2024-07-25,-0.011027622762212363,0.2019773009175004,1.5990919596267918,-0.017634182892851184
2024-07-26,0.010255880897467984,0.18329678061483004,1.547952299291402,0.015875614416494335
2024-07-29,0.002008772042007001,0.18928113792455473,1.5144897535254271,0.003042264674787952
2024-07-30,-0.013731353006751879,0.19987135783953716,1.479271007364998,-0.020312392394782244
2024-07-31,0.029593620433592482,0.18786378059508207,1.4377316480233462,0.04254768467696629
2024-08-01,-0.024221419762922025,0.20873765973013947,1.4182807044482615,-0.03435277228409409
2024-08-02,-0.023734829411553138,0.25585663253377683,1.3841844778868284,-0.03285338245676362
2024-08-05,-0.029816323208261886,0.38145023417064006,1.3381057470638376,-0.039897393441288106
2024-08-06,0.009555153189077847,0.2929872766588537,1.2822231491177543,0.01225183861240195
2024-08-07,-0.010829758307033699,0.29832367044984376,1.2183192053436862,-0.013194102534689481
2024-08-08,0.030590938091034747,0.2683977082490263,1.1491731625137087,0.035154285070335474
2024-08-09,0.005222375782150346,0.23256569683410053,1.1095877796664768,0.005794684348700182
2024-08-12,0.002153656430180284,0.21906764308447613,1.0953815573369234,0.0023590755344595586
2024-08-13,0.024812749115035615,0.21715120258937587,1.1019401027036526,0.027342163308182312
2024-08-14,0.00032425572844019257,0.19977326923470867,1.1109094554267187,0.0003602187547004883
2024-08-15,0.0252631557902272,0.203047376397141,1.1364298349274091,0.028709803964433317
2024-08-16,0.0012857135707067258,0.20407967673504615,1.1536680004505497,0.001483286604269365
2024-08-19,0.01313593477844699,0.20265897744224384,1.1666395895523418,0.015324901558313727
2024-08-20,-0.002098537655458421,0.21633520836033415,1.1788141068432745,-0.002473785791996198
2024-08-21,0.004664170299523596,0.21559279960289918,1.1745959094028036,0.0054785153545784645
2024-08-22,-0.015854886118082834,0.23048187934785402,1.1718681909562934,-0.018579836713015777
2024-08-23,0.010845479565178007,0.2182580529298279,1.156016514494444,0.012537553484957798
2024-08-26,-0.00970826319914686,0.221858007989928,1.1540922588402887,-0.011204231404919447
2024-08-27,0.002987293541375058,0.2108936469283628,1.1491385502312488,0.003432814169250907
